node_id,depth,lp_bound,incumbent,branch_item,branch_t,direction,status,cg_iters,columns_added
504,19,inf,inf,,,,INFEASIBLE,0,0
505,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
506,19,inf,inf,,,,INFEASIBLE,0,0
507,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
508,19,inf,inf,,,,INFEASIBLE,0,0
509,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
510,19,inf,inf,,,,INFEASIBLE,0,0
511,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
512,19,inf,inf,,,,INFEASIBLE,0,0
513,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
514,19,inf,inf,,,,INFEASIBLE,0,0
515,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
516,19,inf,inf,,,,INFEASIBLE,0,0
517,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
518,19,inf,inf,,,,INFEASIBLE,0,0
519,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
520,19,inf,inf,,,,INFEASIBLE,0,0
521,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
522,19,inf,inf,,,,INFEASIBLE,0,0
523,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
524,19,inf,inf,,,,INFEASIBLE,0,0
525,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
526,19,inf,inf,,,,INFEASIBLE,0,0
527,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
528,19,inf,inf,,,,INFEASIBLE,0,0
529,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
530,19,inf,inf,,,,INFEASIBLE,0,0
531,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
532,19,inf,inf,,,,INFEASIBLE,0,0
533,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
534,19,inf,inf,,,,INFEASIBLE,0,0
535,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
536,19,inf,inf,,,,INFEASIBLE,0,0
537,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
538,19,inf,inf,,,,INFEASIBLE,0,0
539,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
540,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
541,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
542,19,inf,inf,,,,INFEASIBLE,0,0
543,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
544,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
545,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
546,19,inf,inf,,,,INFEASIBLE,0,0
547,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
548,19,inf,inf,,,,INFEASIBLE,0,0
549,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
550,19,inf,inf,,,,INFEASIBLE,0,0
551,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
552,19,inf,inf,,,,INFEASIBLE,0,0
553,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
554,19,inf,inf,,,,INFEASIBLE,0,0
555,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
556,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
557,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
558,19,inf,inf,,,,INFEASIBLE,0,0
559,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
560,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
561,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
562,19,inf,inf,,,,INFEASIBLE,0,0
563,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
564,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
565,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
566,19,inf,inf,,,,INFEASIBLE,0,0
567,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
568,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
569,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
570,19,inf,inf,,,,INFEASIBLE,0,0
571,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
572,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
573,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
574,19,inf,inf,,,,INFEASIBLE,0,0
575,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
576,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
577,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
578,19,inf,inf,,,,INFEASIBLE,0,0
579,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
580,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
581,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
582,19,inf,inf,,,,INFEASIBLE,0,0
583,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
584,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
585,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
586,19,inf,inf,,,,INFEASIBLE,0,0
587,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
588,19,inf,inf,,,,INFEASIBLE,0,0
589,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
590,19,inf,inf,,,,INFEASIBLE,0,0
591,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
592,19,inf,inf,,,,INFEASIBLE,0,0
593,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
594,19,inf,inf,,,,INFEASIBLE,0,0
595,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
596,19,inf,inf,,,,INFEASIBLE,0,0
597,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
598,19,inf,inf,,,,INFEASIBLE,0,0
599,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
600,19,inf,inf,,,,INFEASIBLE,0,0
601,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
602,19,inf,inf,,,,INFEASIBLE,0,0
603,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
604,19,inf,inf,,,,INFEASIBLE,0,0
605,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
606,19,inf,inf,,,,INFEASIBLE,0,0
607,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
608,19,inf,inf,,,,INFEASIBLE,0,0
609,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
610,19,inf,inf,,,,INFEASIBLE,0,0
611,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
612,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
613,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
614,19,inf,inf,,,,INFEASIBLE,0,0
615,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
616,19,inf,inf,,,,INFEASIBLE,0,0
617,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
618,19,inf,inf,,,,INFEASIBLE,0,0
619,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
620,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
621,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
622,19,inf,inf,,,,INFEASIBLE,0,0
623,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
624,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
625,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
626,19,inf,inf,,,,INFEASIBLE,0,0
627,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
628,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
629,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
630,19,inf,inf,,,,INFEASIBLE,0,0
631,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
632,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
633,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
634,19,inf,inf,,,,INFEASIBLE,0,0
635,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
636,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
637,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
638,19,inf,inf,,,,INFEASIBLE,0,0
639,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
640,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
641,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
642,19,inf,inf,,,,INFEASIBLE,0,0
643,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
644,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
645,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
646,19,inf,inf,,,,INFEASIBLE,0,0
647,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
648,19,inf,inf,,,,INFEASIBLE,0,0
649,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
650,19,inf,inf,,,,INFEASIBLE,0,0
651,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
652,19,inf,inf,,,,INFEASIBLE,0,0
653,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
654,19,inf,inf,,,,INFEASIBLE,0,0
655,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
656,19,inf,inf,,,,INFEASIBLE,0,0
657,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
658,19,inf,inf,,,,INFEASIBLE,0,0
659,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
660,19,inf,inf,,,,INFEASIBLE,0,0
661,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
662,19,inf,inf,,,,INFEASIBLE,0,0
663,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
664,19,inf,inf,,,,INFEASIBLE,0,0
665,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
666,19,inf,inf,,,,INFEASIBLE,0,0
667,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
668,19,inf,inf,,,,INFEASIBLE,0,0
669,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
670,19,inf,inf,,,,INFEASIBLE,0,0
671,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
672,19,inf,inf,,,,INFEASIBLE,0,0
673,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
674,19,inf,inf,,,,INFEASIBLE,0,0
675,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
676,19,inf,inf,,,,INFEASIBLE,0,0
677,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
678,19,inf,inf,,,,INFEASIBLE,0,0
679,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
680,19,inf,inf,,,,INFEASIBLE,0,0
681,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
682,19,inf,inf,,,,INFEASIBLE,0,0
683,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
684,19,inf,inf,,,,INFEASIBLE,0,0
685,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
686,19,inf,inf,,,,INFEASIBLE,0,0
687,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
688,19,inf,inf,,,,INFEASIBLE,0,0
689,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
690,19,inf,inf,,,,INFEASIBLE,0,0
691,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
692,19,inf,inf,,,,INFEASIBLE,0,0
693,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
694,19,inf,inf,,,,INFEASIBLE,0,0
695,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
696,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
697,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
698,19,inf,inf,,,,INFEASIBLE,0,0
699,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
700,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
701,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
702,19,inf,inf,,,,INFEASIBLE,0,0
703,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
704,19,inf,inf,,,,INFEASIBLE,0,0
705,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
706,19,inf,inf,,,,INFEASIBLE,0,0
707,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
708,19,inf,inf,,,,INFEASIBLE,0,0
709,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
710,19,inf,inf,,,,INFEASIBLE,0,0
711,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
712,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
713,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
714,19,inf,inf,,,,INFEASIBLE,0,0
715,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
716,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
717,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
718,19,inf,inf,,,,INFEASIBLE,0,0
719,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
720,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
721,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
722,19,inf,inf,,,,INFEASIBLE,0,0
723,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
724,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
725,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
726,19,inf,inf,,,,INFEASIBLE,0,0
727,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
728,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
729,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
730,19,inf,inf,,,,INFEASIBLE,0,0
731,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
732,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
733,19,1235.457923,inf,0,5,F,BRANCHED_F,1,0
734,19,inf,inf,,,,INFEASIBLE,0,0
735,20,1235.457923,1235.457923,,,,NEW_INCUMBENT,1,0
736,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
737,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
738,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
739,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
740,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
741,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
742,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
743,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
744,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
745,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
746,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
747,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
748,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
749,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
750,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
751,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
752,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
753,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
754,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
755,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
756,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
757,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
758,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
759,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
760,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
761,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
762,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
763,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
764,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
765,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
766,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
767,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
768,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
769,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
770,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
771,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
772,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
773,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
774,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
775,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
776,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
777,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
778,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
779,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
780,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
781,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
782,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
783,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
784,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
785,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
786,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
787,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
788,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
789,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
790,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
791,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
792,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
793,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
794,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
795,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
796,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
797,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
798,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
799,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
800,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
801,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
802,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
803,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
804,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
805,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
806,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
807,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
808,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
809,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
810,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
811,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
812,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
813,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
814,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
815,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
816,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
817,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
818,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
819,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
820,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
821,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
822,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
823,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
824,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
825,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
826,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
827,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
828,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
829,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
830,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
831,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
832,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
833,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
834,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
835,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
836,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
837,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
838,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
839,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
840,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
841,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
842,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
843,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
844,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
845,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
846,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
847,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
848,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
849,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
850,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
851,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
852,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
853,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
854,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
855,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
856,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
857,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
858,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
859,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
860,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
861,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
862,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
863,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
864,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
865,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
866,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
867,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
868,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
869,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
870,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
871,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
872,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
873,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
874,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
875,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
876,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
877,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
878,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
879,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
880,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
881,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
882,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
883,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
884,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
885,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
886,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
887,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
888,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
889,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
890,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
891,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
892,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
893,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
894,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
895,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
896,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
897,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
898,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
899,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
900,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
901,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
902,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
903,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
904,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
905,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
906,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
907,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
908,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
909,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
910,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
911,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
912,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
913,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
914,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
915,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
916,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
917,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
918,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
919,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
920,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
921,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
922,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
923,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
924,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
925,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
926,20,1235.457923,1235.457923,,,,PRUNED_BY_BOUND,0,0
